"id","title","year","language","authors"
"yale.39002089546254","Pelayo Gonzalez, algvnas de sus ideas, algvnos de sus hechos, sv mverte.","1922","spa","Herna?ndez Cata?, Alfonso 1885-1940"
"txu.059173023787445","El mal de la duda [novela].","1923","spa","Silva Vidal, Ismael"
"txu.059173024447646","Idolos rotos (novela).","1919","spa","Di?az Rodri?guez, Manuel 1871-1927"
"uva.x000009892","El bachiller ; Un sue?o ; Amnesia ; El sexto sentido / Amado Nervo.","1920","spa","Nervo, Amado 1870-1919"
"uc1.b3776918","Fragatita y otros cuentos / Alberto Leduc.","1984","spa","Leduc, Alberto 1867-1908"
"mdp.39015028590183","Redenci?n.","1906","spa","Estrada, ?ngel de 1872-1923"
"uc1.$b148229","El arca de colores, novelas.","1929","spa",""
"txu.059173024533919","Evocacio?n (la novela de un amor infeliz)","1949","spa","Dominici, Pedro Ce?sar b. 1875"
"uva.x000009889","Pascual Aguilera ; El donador de almas / Amado Nervo.","1920","spa","Nervo, Amado 1870-1919; Nervo, Amado 1870-1919"
"uc1.$b773758","La divina reclusa (Sor Juana de Maldonado y Paz) cro?nica novelada.","1938","spa","Soto-Hall, Ma?ximo 1871-1944"
"nc01.ark:/13960/t9959wr38","El cisne blanco : novela psicol?gica / Vargas Vila.","1917","spa","Vargas Vila, Jos? Mar?a 1860-1933"
"mdp.39015062941086","La raza de Ca?n.","1900","spa","Reyles, Carlos 1868-1938"
"uc1.b3773896","Asfodelos / Bernardo Couto Castillo.","1984","spa",""
"mdp.39015033955462","El gaucho Florido, la novela de la estancia cimarrona y del gaucho crudo.","1932","spa","Reyles, Carlos 1868-1938"
"yale.39002085768274","El triunfo del ideal, novela.","1901","spa","Dominici, Pedro Ce?sar b. 1875"
"inu.39000005579102","La eterna angustia.","1908","spa","Chia?ppori, Atilio 1880-1947"
"uc1.32106005599581","El hombre que pareci?a un caballo / Rafael Are?valo Marti?nez.","1982","spa",""
"txu.059173024533930","Dionysos (novela) costumbres de la antiqua Grecia / Pedro Dominici.","1907","spa","Dominici, Pedro Ce?sar b. 1875"
"txu.059173017250186","La nieta del oidor / Clemente Palma.","1986","spa","Palma, Clemente 1872-1946"
"txu.059173024462800","""Zogoibi"" : el dolor de la tierra / Enrique Larreta.","1945","spa","Larreta, Enrique Rodri?guez 1875-1961"
"uc1.$b771585","Gatita","1935","spa","Halmar, Augusto d' 1880-1950"
"yale.39002085409283","Adriana Zumara?n (novela)","1921","spa","Leumann, Carlos Alberto 1887-"
"uc1.b3786850","El extra?o / por Carlos Reyles.","1989","spa","Reyles, Carlos 1868-1938"
"txu.059173024396818","Pax; novela de costumbres latinoamericanas.","1989","spa","Marroqui?n, Lorenzo 1856-1918; Rivas Groot, Jose? Mari?a 1863-1923"
"hvd.hnlhsz","Violines y toneles.","1908","spa","Payr?, Roberto Jorge 1867-1928"
"hvd.hnlg19","Renglones, 1899; [sketches].","1899","spa","Turcios, Froyl?n 1875-1943"
"uc1.$b144673","El capitan Vergara (Domingo Martinez de Irala) Cronica romancesca de la conquista del Rio de la Plata.","1925","spa","Payro?, Roberto Jorge 1867-1928"
"yale.39002085762731","La espuma de Afrodita (las pequen?as tragedias cotidianas) novela.","1916","spa","Sassone, Felipe 1884-"
"txu.059173026534195","Lirio blanco : delia / J. M. Vargas Vila.","1974","spa","Vargas Vila, Jose? Mari?a 1860-1933"
"uva.x000548512","La candidatura de Rojas, novela.","1909","spa","Chirveches, Armando 1883-1926"
"txu.059173024542192","Amor, cara y cruz (novelas)","1935","spa","Halmar, Augusto d' 1880-1950"
"mdp.39015024984950","El oro de Mallorca : novela inconclusa / Rub?n Dar?o ; edici?n, introducci?n y notas de Carlos Meneses.","1991","spa","Dar?o, Rub?n 1867-1916; Meneses, Carlos"
"uiug.30112047431330","Marque?s y marquesa : novela / Carmela Eulate Sanjurjo ; pro?logo por Don Benito Pe?rez Armas.","1911","spa",""
"txu.059173024410012","El camino del triunfo; las adolescencias.","1917","eng","Vargas Vila, Jose? Mari?a 1860-1933"
"mdp.39015027194524","El triunfo de las rosas.","1918","spa","Estrada, Angel de 1872-1923"
"txu.059173002162970","Emelina, novela en colaboracio?n con Eduardo Poirier.  Estudio preliminar de Francisco Contreras.","1927","spa","Dari?o, Rube?n 1867-1916"
"uc1.$b730003","Uno de tantos, novela.","1926","spa",""
"nc01.ark:/13960/t6542wz7t","Eleonora : (novela de vida art?stica) / Vargas Vila.","1917","spa","Vargas Vila, Jos? Mar?a 1860-1933"
"mdp.39015028148875","Juan Criollo, novela.","1927","spa","Loveira, Carlos 1882-1928"
"uc1.$b775359","Tres novelas inmorales ...","1920","spa","G?mez Carrillo, Enrique 1873-1927"
"txu.059173024446337","El gaucho de ""Los Cerrillos,"" novela.","1931","spa","Ga?lvez, Manuel 1882-1962"
"uc1.b4363125","Cuentos y narraciones / Francisco Gavidia.","1982","spa","Gavidia, Francisco 1864-1955"
"txu.059172010280090","Croquis y sepias / Ciro B. Ceballos ; retrato por Julio Ruelas.","1898","spa","Ceballos, Ciro Bernal 1872-1938"
"txu.059173027964746","Cuentos para los nin?os.","1905","spa","Soto-Hall, Ma?ximo 1871-1944"
"uc1.$b730484","Cuentos pret?ritos.","1933","spa","Beingolea, Manuel"
"yale.39002085762863","Malos amores (ensayo de novela).","1908","spa","Sassone, Felipe 1884-"
"txu.059173026696506","Voluptuosidad, novela.","1907","spa","Corral, Miguel Angel"
"txu.059173024526254","Los he?roes ano?nimos.","1929","spa","Mendoza, Jaime 1873-"
"txu.059173024549012","Cuentos fatales.","1924","spa","Lugones, Leopoldo 1874-1938"
"txu.059173025512663","El enemigo ...","1900","spa","Rebolledo, Efre?n"
"txu.059173026553382","Voluntad triunfante : novela corta de ambiente colombiano / Alfredo Go?mez Jaime.","1946","spa","Go?mez Jaime, Alfredo 1878-1946"
"uc1.$b65835","El hombre de oro (novela ine?dita) Prologo de Alberto Ghiraldo.","1938","spa","Dari?o, Rube?n 1867-1916; Ghiraldo, Alberto 1874-1946"
"uc1.$b730926","El general Quiroga, novela.","1932","spa","G?lvez, Manuel 1882-1962"
"mdp.39015015377404","Las fuerzas extra?as.","1926","spa","Lugones, Leopoldo 1874-1938"
"mdp.39015027210601","La bella y la fiera : novela / R. Blanco-Fombona.","1931","spa","Blanco-Fombona, Rufino 1874-1944"
"txu.059173024410384","Belona dea orbi.","1921","spa","Vargas Vila, Jose? Mari?a 1860-1933"
"txu.059173023951935","Diana Cazadora; novela, por Cli?maco Soto Borda (Casimiro de la Barra)","1915","spa","Soto Borda, Cli?maco 1870-1919"
"mdp.39015028316225","Tiempos de la patria vieja, novela historica.","1926","spa","Palma y Rom?n, Ang?lica 1883-"
"uc1.$b732316","El ?ngel de Sodoma / H. [i.e. A.] Hern?ndez Cat? ; pr?logo del Dr. Gregorio Mara?on ; ep?logo del Dr. Gimenez de As?a.","1929","spa","Hern?ndez Cat?, Alfonso 1885-1940"
"txu.059173025282530","Claro-obscuro [novelas y cuentos.","1896","spa","Ceballos, Ciro B. 1877-1938"
"uc1.$b457439","La ilusi?n / ?ngel de Estrada (hijo).","1918","spa","Estrada, Angel de 1872-1923"
"txu.059173026932733","El consejo del bu?ho y otros cuentos / Mari?a Enriqueta.","1986","spa",""
"txu.059173023998327","La casa de las cuatro pencas (novela venezolana).","1937","spa","Urbaneja Achelpohl, Luis Manuel 1873-1937"
"mdp.39015028148883","Generales y doctores","1962","spa","Loveira, Carlos 1882-1928"
"mdp.39015062987832","La conjura (novela)","1916","spa","Castellanos, Jes?s 1879-1912"
"hvd.hw2l5l","La gloria de Don Ramiro, una vida en tiempos de Felipe Segundo.","1908","spa","Larreta, Enrique Rodr?guez 1875-1961"
"uc1.$b147803","Telas aureas: (cuadros, recuerdos y narraciones)","1925","spa",""
"umn.319510023819370","Sorpresas de la vida : novelas cortas.","1921","spa",""
"txu.059173024385913","El hombre de hierro (novela)","1917","spa","Blanco-Fombona, Rufino 1874-1944"
"nyp.33433042915250","Peregrina, o El pozo encantado, por Manuel Diaz Rodriguez.","","spa","Di?az Rodri?guez, Manuel 1871-1927"
"uc1.$b253455","Trasmundo, novela de otra vida.","1930","spa","Leumann, Carlos Alberto 1887-"
"txu.059173017245506","Cuentos de color / Manuel Di?az Rodri?guez.","1972","spa","Di?az Rodri?guez, Manuel 1871-1927"
"uc1.b3600355","Coloniaje roma?ntico; novela de evocacio?n histo?rica.","1923","spa",""
"mdp.39015027217341","El segundo libro del tr?pico / Arturo Ambrogi.","1916","spa","Ambrogi, Arturo 1878-1936"
"txu.059173024350045","La princesa Suma Tica (narraciones peruanas)","1929","spa","Ca?ceres, Zoila Aurora b. 1877"
"txu.059173024558749","Entre los pastos, novela por Vi?ctor Pe?rez Petit (Obra premiada en el concurso literario organizado por ""El Plata"" y la empresa Barreiro y cia)","1920","spa","Pe?rez Petit, Vi?ctor 1871-1947"
"uva.x001651462","Los nuevos caminos ...","1918","spa","Ghiraldo, Alberto 1874-1946"
"txu.059173024410158","Mari?a Magdalena : novela li?rica / J. M. Vargas Vila.","1990","spa","Vargas Vila, Jose? Mari?a 1860-1933"
"uc1.b3600352","Cuentos mal?volos / Clemente Palma ; presentaci?n, Augusto Tamayo Vargas ; prologo, Miguel de Unamuno","1974","spa","Palma, Clemente 1872-1946"
"pst.000014581519","Cuentos de la pampa / Ilust. de Valera.","1903","spa","Ugarte, Manuel 1878-1951"
"uiuo.ark:/13960/t17m0kp1x","El desencanto de Dulcinea Efr?n Rebolledo.","1916","spa","Rebolledo, Efr?n"
"njp.32101055075624","Los frutos a?cidos : novelas / A. Herna?ndez Cata?.","1915","spa",""
"uc1.$b730784","La mentira vital, narraciones.","1920","spa","Rodriguez-Embil, Luis b. 1879"
"wu.89017614520","El huerto del silencio : tragedia li?rica / J. M. Vargas Vila.","1974","spa",""
"msu.31293014113322","Mariposas / F. Turcios.","1992","spa","Turcios, Froyla?n 1875-1943"
"uc1.$b775696","""En este pais! ..."", novela.","1920","spa",""
"hvd.32044080625114","Topacios : cuentos y fantas?as / Rafael Angel Troyo.","1907","spa","Troyo, Rafael Angel 1875-1910"
"uc1.$b463845","Capitanes sin barco, novelas.","1934","spa","Halmar, Augusto d' 1880-1950"
"inu.39000004700899","La voluntad del tedio; novelas.","1916","spa",""
"uva.x000419161","El casamiento de Laucha / Roberto Payro?.","1979","spa","Payro?, Roberto Jorge 1867-1928"
"uc1.$b253469","La vida victoriosa novela.","1922","spa","Leumann, Carlos Alberto 1887-"
"mdp.39015031243572","La ciudad de los t?sicos y otros relatos.","1958","spa","Valdelomar, Abraham 1888-1919"
