"id","title","year","language","authors"
"txu.059173027992898","Pilato; [novela].","1970","spa","Bedrossian, Eduardo."
"txu.059173028000985","Enero rojo, semana negra.","1974","spa","Mazía, Floreal."
"txu.059173025496330","Con el pan bajo el brazo.","1955","spa","Aniello, Orlando d'."
"inu.39000005633032","Guerra en las Malvinas!","1933","spa","López Cristóbal, Ubaldo."
"txu.059173026738195","Violeta se querella.","1963","spa","Leiserson de Szymkiewicz, Luisa."
"txu.059173024558079","Tierra  de nadie : novela /","1955","spa","Peltzer, Federico."
"uiug.30112104179301","Como en la vida mar sin riberas : novelas de costumbres argentinas /","1917","spa","Garrido de la Pen a, Carlota, 1840-"
"txu.059173024537159","Absuelto.","1957","spa","Danilo, Mario, pseud."
"txu.059173026596410","Misterio de Beata Faragó ; La señora Volonté /","1977","spa","Cerretani, Arturo."
"txu.059173026719463","Bar Florida /","1975","spa","Elía, Carlos de."
"inu.30000056717063","Sin embargo Juan vivía /","1967","spa","Vanasco, Alberto."
"pst.000006902384","Los cuarenta bramadores.","1944","spa","Dumas, Vito."
"txu.059173023778309","Los esqueletos desnudos.","1963","spa","Castagna, Oscar Aníbal."
"txu.059173023799229","Soledad en otoño","1967","spa","Asla Moreno, Raquel V. de."
"txu.059173026560479","Todo eso oyes /","1989","spa","Peluffo, Luisa."
"txu.059173026561325","La explicación /","1986","spa","Peyceré, Nicolás."
"mdp.39015065615281","Sala de niños; novela.","1969","spa","Balla, Andrés."
"txu.059173023779630","El sainete, con Quevedo y Luciano en el siglo xx y medio.","1962","spa","Díaz Peñafiel, Julián."
"uc1.b4492689","Caballos por el fondo de los ojos /","1976","spa","Goloboff, Gerardo Mario, 1939-"
"mdp.39015067113608","El traje del fantasma.","1969","spa","Arlt, Roberto, 1900-1942."
"uc1.$b774712","Infancia entre dos esquinas.","1956","spa","Ortiz, Alicia, 1909-1984."
"uc1.$b771688","Donde la patria no alcanza /","1972","spa","Godoy Rojo, Polo."
"txu.059173026579080","El cielo con las manos /","1985","spa","Giardinelli, Mempo, 1947-"
"uc1.b3782944","Los amantes de Parque Chacabuco /","1978","spa","Garcïa Fernändez, Juan Miguel"
"inu.39000005099176","Plan de evasión.","1969","spa","Bioy Casares, Adolfo"
"uc1.$b774718","Hotel familias.","1972","spa","Orgambide, Pedro G."
"txu.059173027992402","El laberinto de Sión /","1986","spa","Barnatán, Marcos Ricardo, 1946-"
"txu.059173024359775","La magia de los mundos : novela /","1952","spa","Alarco, Eugenio."
"uc1.b3782942","Sinfonía Cero /","1984","spa","Gardini, Carlos, 1948-"
"uc1.b4368399","Cuestión de límites.","1972","spa","González Trejo, Horacio."
"uc1.$b774719","Tulia.","1927","spa","Ocantos, Carlos María, 1860-1949."
