"id","title","year","language","authors"
"uc1.b4379880","Los dioses vinieron del mar; [ensayo etno-his","1972","spa","Cabieses, Fernando."
"uc1.32106018334869","Pantaleón y las visitadoras /","2000","spa","Vargas Llosa, Mario, 1936-"
"txu.059173024506359","Tiempo seco, novela.","1944","spa","Cassinelli, Caty."
"pst.000005108664","Vive y padece el amor bajo el cielo de Lima.","1947","spa","Holguín, Mercedes."
"txu.059173026691400","La multiplicación de las viejas.","1974","spa","Portocarrero, Elena."
"txu.059172011572498","El retablo de los ilusos : novela. --","1960","spa","Vegas Seminario, Francisco, 1904-"
"txu.059173024517366","Novelas: Tungsteno. Fabla salvaje. Escalas melografiadas.","1948","spa","Vallejo, César, 1892-1938."
"uc1.$b774113","Uno de tantos, novela.","1926","spa","Palma, Angélica, 1883-1935."
"uc1.b2855543","La Ciudad de los Reyes : novela /","1906","spa","Dávalos y Lissón, Pedro, b. 1863."
"wu.89081021438","El Virrey trágico; romance histórico de Lima, 1561-1564.","1925","spa","Ulloa, Abel, 1873-"
"hvd.32044010530483","Los amigos de Elena; diez años antes.","1874","spa","Casos, Fernando, 1828--"
"pst.000005687312","De mi casona : un poco de historia piurana a traves de la biografia del autor /","1958","spa","López Albújar, Enrique, 1872-1966."
"inu.39000004632787","Sumaco ttica : novela de indole nacionalista /","1927","spa","Samanez, Juan Guillermo."
"txu.059173024331620","La puna y la selva.","1950","spa","Combina Roggia, Angel."
"uc1.32106011103568","La ciudad y los perros /","1996","spa","Vargas Llosa, Mario, 1936-"
"mdp.39015027224875","La guacha ...","1941","spa","Garrido Malaver, Julio."
"uc1.b3323497","El Sexto","1969","spa","Arguedas, José María."
"uc1.b3601642","El otro paraíso /","1976","spa","Garrido Malaver, Julio."
"uc1.b2847489","Isla /","1969","spa","Escribens Correa, Enrique."
"yale.39002031046189","Indómita.","1904","spa","González de Fanning, Teresa, b. 1835."
"uc1.$b152621","Los tesoros de Huarmey.","1936","spa","Reyna, Ernesto."
"yale.39002085405455","El sepulturero de Cavinas; ó, El ultimo descendiente de Tahuantinsuyo; novela historica precedida de la parte descriptiva de la montaña.","1877","spa","Doria, Cesar."
"wu.89103466041","Cielo rojo; novela","1951","spa","Vargas Prada, Julio."
"uc1.b3601882","Aqui está el anticristo; novela.","1957","spa","Hidalgo, Alberto, 1893-"
"txu.059173024546692","Hombres y rejas.","1964","spa","Seoane, Juan."
"uc1.b3550512","La novela y la vida, Siegfried y el profesor Canella. [Novela]","1955","spa","Mariátegui, José Carlos, 1894-1930."
"txu.059173017981385","La cruz del Chalpon : leyenda, tradición, relato /","1967","spa","Castillo Niño, Carlos del."
"pst.000005109340","Amanecio en la cumbre : novela.","1951","spa","Escribens Correa, Enrique."
"txu.059173025496986","Mosko-strom : el torbellino de las grandes metropolis : novela /","1934","spa","Arciniega, Rosa, 1909-"
"txu.059173026745667","No se suicidan los muertos /","1978","spa","Pavletich, Esteban, 1906-"
"uc1.$b730866","""Duque"", novela ...","1937","spa","Diez-Canseco, José, 1904-1949."
"uc1.b3784025","Una sola sombra al frente.","1973","spa","Tamayo Vargas, Augusto."
"uc1.$b15679","Pólvora ; novela.","1948","spa","Bermejo, Vladimiro."
"uc1.b3784027","Abisa a los compañeros, pronto /","1976","spa","Thorndike, Guillermo; Avendaño, Angel"
"txu.059173026693971","Los conquistadores : novela /","1978","spa","Engel, Paul."
"uc1.b3784024","El revés de morir /","1978","spa","Thorndike, Guillermo."
"txu.059173024444411","Almas de temple; la epopeya del 79. Novela.","1959","spa","Gagui G., Eduardo."
"txu.059173026748370","Yawar fiesta /","1980","spa","Arguedas, José María."
"pst.000009782624","La ""inocente"", o, (Un producto social) : novela /","","spa","Pita, Ríos."
"txu.059173023790359","Madey : novela /","1970","spa","Estremadoyro, J. M. (José M.)"
"uc1.$b260808","Un amargado.","1946","spa","Coriat G., Juan E."
"txu.059173024532428","Huellas perdidas : el diario de un médico /","1957","spa","Lladó, Miguel Alfredo."
"pst.000026072906","Vagancia.","1957","spa","Mata, Miguel de la."
"uc1.$b465665","En la tierra de los árboles /","1952","spa","Izquierdo Ríos, Francisco, 1910-"
"ien.35556018016840","Una piel de serpiente.","1974","spa","Loayza, Luis, 1934-"
"txu.059173026933565","El Zarco /","1976","spa","Altamirano, Ignacio Manuel, 1834-1893."
"txu.059173025496975","Jaque-Mate (panorama del siglo XX)","1931","spa","Arciniega Arce, Rosa Silvia."
"txu.059173026748020","El padre Horan; escenas de la vida del Cuzco.","1969","spa","Aréstegui, Narciso, 1805-1869."
"wu.89005855028","Mercedes : novela.","1939","spa","Davalos y Lisson, Pedro, 1863-"
"uc1.$b465550","La maestra de los páramos; novela.","1961","spa","Macedo Arguedas, Alfredo."
"txu.059173026704397","Los shiringueros : novela /","1975","spa","Rosa Olazabal, Lino La."
"uc1.c2524937","Ambición y abnegación /","1886","spa","González de Fanning, Teresa, b. 1835."
"txu.059173026704036","Por la nieve habian venido.","1972","spa","Huamán Cabrera, Félix."
"uc1.$b192624","Piedra y nieve; novela.","1961","spa","Yauri Montero, Marcos E."
"uc1.b3602399","Dos historias en el cielo (novela)","1973","eng","Zubizarreta Peris, José Ramón, 1920-"
"uc1.b2791126","El Inca ladino, Juan Santos Atahualpa.","1960","spa","Juániz, Conrado"
"uva.x002605412","El hombre del Marañon : vida de Manuel Antonio Mesones Muro /","1988","spa","Mejía Baca, José."
"uc1.b3784709","Los menguados,","1912","spa","Capelo, J. (Joaquín), 1852-1925."
"txu.059173023956338","Mediodía; [novela].","1970","spa","Ortega, Julio, 1942-"
"uc1.$b150944","Opio, ambición y miseria.","1960","spa","Valera Villanueva, Luis."
"uc1.$b465552","Rastrojo.","1944","spa","Macedo C., María Rosa."
"pst.000020942267","Madre /","1937","spa","Mori, María Salomé."
"uc1.$b152794","Valle algodonero, historia de un valle de la costa peruana.","1942","spa","Manco Campos, Alejandro, 1908-"
"uc1.$b496031","El cuerpo de Giulia-no; [novela.","1971","spa","Eielson, Jorge Eduardo."
"uc1.b3783993","Impronta del agua enferma /","1974","spa","Tamayo Vargas, Augusto."
"uc1.$b15657","El buer vecino Sanabria U. [Novela]","1947","spa","Falcón, César."
"txu.059173024508900","Cumbrera del mundo (relato cholo) Portada de Camilo Blas,","1935","spa","Barrantes Castro, Pedro."
"mdp.39076006202977","La casa verde /","1978","spa","Vargas Llosa, Mario, 1936-"
"txu.059173019466798","El año de la barbarie: Perú 1932.","1969","spa","Thorndike, Guillermo."
"txu.059173026744471","El frontón /","1977","spa","Garrido Malaver, Julio."
"txu.059173024369280","Dios y el gato /","1956","spa","Arispe Aguirre, Alfredo."
