"id","title","year","language","authors"
"txu.059173023777361","La pena fuimos nosotros; novela.","1953","spa","Bravomalo, Mireya de."
"txu.059173024412517","El dios terrestre.","1959","spa","Viteri, Atanasio."
"mdp.39015054265171","Entre Marx y una mujer desnuda /","1998","spa","Adoum, Jorge Enrique."
"txu.059173026642325","Y la trompeta del gringo lloraba /","1978","spa","Castillo, Othón, 1912-"
"mdp.39015051346545","Galápagos, mito y realidad.","1948","spa","Borja, Rafael."
"uc1.$b606720","La hoguera bárbara (vida de Eloy ALfaro)","1944","spa","Pareja y Díez Canseco, Alfredo, 1908-"
"txu.059173026694125","Los designios /","1979","spa","Félix López, Luis."
"txu.059173024520509","Baldomera, novela (la tragedia del cholo americano)","1938","spa","Pareja y Díez Canseco, Alfredo, 1908-"
"txu.059173026541667","Las puertas del verano : novela /","1978","spa","Estupiñán Bass, Nelson."
"txu.059173024526298","Novelitas ecuatorianas ...","1909","spa","Mera, Juan León, 1832-1894."
"txu.059173018267413","Los Carrión.","1964","spa","Anda Aguirre, Alfonso."
"uc1.$b150337","Los que viven por sus manos, novela /","1999","spa","Fernández, Jorge."
"uc1.$b774471","Un nuevo mar para el Rey: Balboa, Anayansi y el Océano Pacífico; novela histórica.","1965","spa","Aguilera Malta, Demetrio, 1909-1981"
"wu.89013376231","Ocho cartas halladas /","1906","spa","Alvarez, Eudófilo, 1876-1917."
"uc1.b3786679","Curipamba /","1983","spa","Rojas, Angel F."
"uc1.b3786795","Ceremonial /","1981","spa","Ramírez Estrada, Alsino."
"txu.059173026691761","Los gusanos de seda /","1979","spa","Terán Egüez, Fausto."
"txu.059173026692298","Manuel Pérez, comisario de Condora; [novela]","1970","spa","Villasís Endara, Carlos, 1930-"
"txu.059173024524204","Sal; novela.","1963","spa","Mata, G. Humberto (Gonzalo Humberto), 1904-1988."
"txu.059173026643099","Luzmila : recuerdos de la Colombia de Bolivar : novela patriótica /","1939","spa","Rengel, Manuel E."
"txu.059173024333487","Los monos enloquecidos /","1951","spa","Cuadra, José de la, 1903-1941."
"txu.059173024489216","En las calles (novela)","1935","spa","Icaza, Jorge, 1906-1978."
"mdp.39015027194300","Fuego en la ciudad, novela.","1941","spa","Espíndola Pino, César."
"wu.89108562513","Los poderes omnímodos [novela].","1964","spa","Pareja y Díez Canseco, Alfredo, 1908-1993."
"txu.059173026644182","Luz en la noche /","1976","spa","Martínez de Tinajero, Blanca."
"mdp.39015067022544","Egloga trágica; novela.","1963","spa","Zaldumbide, Gonzalo, 1885-1965."
"txu.059173024542410","Magda, novela ecuatoriana.","1934","spa","Sevilla, Carlos Bolívar."
"uc1.b2848695","Cumbres de idealismo (The hidden summits of Llanganati); [novela.","1969","spa","Levi Castillo, Vicente, 1928-"
"uc1.b4361209","Requiem para el diablo /","1978","spa","Aguilera Malta, Demetrio, 1909-"
"txu.059173023779200","Las cosechas.","1960","spa","Corral, Miguel Angel."
"uc1.$b153662","Confesión revelada; novela-ensayo","1969","spa","Moscoso Vega, Luis A."
"uc1.$b774567","Cholos : novela. --","1946","spa","Icaza, Jorge, 1906-1978."
"uc1.$b253705","Quiero un hijo! Novela ecuatoriana.","1935","spa","Chiriboga Ordóñez, Leonardo"
"txu.059173026542783","Entre barro y humo : novela /","1951","spa","Astudillo Ortega, José María, 1896-"
"mdp.39015028332438","Pluma de acero; o, La vida novelesca de Juan Montalvo,","1944","spa","Vásconez Hurtado, Gustavo; Instituto Panamericano de Bibliografía y Documentación (Mexico)"
"txu.059173026695911","Carlota : novela /","1981","spa","Calle, Manuel J., 1866-1918."
"uc1.$b116114","Los ideales, novela.","1932","spa","Rumazo González, Alfonso, 1903-2002."
"uc1.b4463083","Saloya /","1979","spa","Descalzi, Ricardo, 1912-"
"uc1.$b150278","Don Juan y Doña Soberbia; novela.","1966","spa","Silar, Antonio."
"txu.059173023955936","La campana de ciudadela y El capitán García; novelas.","1954","spa","Palacios, José Alejo."
"uc1.b2851367","A noventa millas, solamente..., novela.","1969","spa","Viteri, Eugenia."
"umn.319510022030832","Cuando los guayacanes florecían /","1983","spa","Estupiñán Bass, Nelson."
"uc1.$b153653","Tierra baldía; novela.","1957","spa","Ramón, Gonzalo."
"txu.059173026643623","Viaje a lo desconocido;","1967","spa","Salvador, Humberto, 1906-"
"txu.059173026692630","Memorias de un empleado público : [novela]  /","1974","spa","Viteri Durand, Juan."
"txu.059173026542772","Por donde vienen las aguas /","1948","spa","Astudillo Ortega, José María, 1896-"
"txu.059173026646224","Día tras día /","1976","spa","Donoso Pareja, Miguel."
"inu.32000004802098","La bandera negra, novela original","1900","spa","Alomia, Fidel."
"uc1.$b116101","Etza; o,","1935","spa","Ojeda V. Alejandro."
"uc1.$b312177","Camino de las landas.","1940","spa","Vásconez Hurtado, Gustavo."
