"id","title","year","language","authors"
"mdp.39015012211382","El espía que vino del cielo; novela.","1968","spa","Berroeta, Pedro."
"uc1.b4361095","Oficina no. 1 /","1976","spa","Otero Silva, Miguel."
"txu.059173024194405","Verano alucinante (Nevermore), novela.","1964","spa","Núñez de Cáceres, Belén."
"txu.059173023953271","La Selva /","1949","spa","Ramos, Julio César."
"txu.059173024249212","La dolida infancia de Perucho gonzález; novela.","1966","spa","Fabbiani Ruiz, José, 1911-1975."
"txu.059173024190845","En los altos ventanales; novela.","1973","spa","Darío Parra, Juan."
"txu.059173024333035","Talud derrumbado; [novela.","1961","spa","Croce, Arturo, 1907-"
"uc1.b3787606","La mala vida /","1980","spa","Garmendia, Salvador."
"wu.89012377578","Cesaron los caminos : novela ; El signo de las sombras ; Guasina : relatos /","1978","spa","Magallanes, Manuel Vicente."
"txu.059173024529343","El Cabito [novela,","1951","spa","Morantes, Pedro María, 1865?-1918."
"uiug.30112047657280","Los dos avaros; novela original.","1879","spa","Manrique, José María, 1846-1907."
"txu.059173016924386","Don Quijote en América, o sea, La cuarta salida del ingenioso Hidalgo de La Mancha /","2005","spa","Febres Cordero, Tulio, 1860-1938; Araque, Belis"
"uc1.$b715819","Pueblo en rebeldía; relato histórico de la sublevación militar del 7 de abril de 1928.","1959","spa","Betancourt Sosa, Francisco, 1902-"
"uc1.$b160700","Los alegres desahuciados; novela.","1948","spa","Mariño-Palacio, Andres."
"txu.059173023795567","La predilecta (novela)","1938","spa","Mayora, Jesús Ramón."
"nc01.ark:/13960/t5hb0wn0j","El último Solar; novela.","1920","spa","Gallegos, Rómulo, 1884-1969."
"pst.000056709148","En aquellas islas del Caribe.","1947","por","López, Blanca Rosa."
"txu.059173024395407","Isla de aves; novela.","1959","spa","Mancera Galletti, Angel."
"mdp.39015065472543","Estación de máscaras.","1964","spa","Uslar Pietri, Arturo, 1906-2001."
"txu.059173000689550","Doña Bárbara.","1968","spa","Gallegos, Rómulo, 1884-1969."
"txu.059173017863899","Los Villarreal; narración de San Felipe, ""el Fuerte.""","1963","spa","Perazzo, Nicolás, 1904-"
"txu.059173024557917","Ventisca (novela)","1953","spa","Prato, Luis F."
"uc1.$b144477","El complot de Marzo (Segunda parte de las Memorias de un vividor)","1915","spa","Tosta García, Francisco, 1852-1921."
"uc1.$b160385","Alvaro Guaica.","1938","spa","Himiob, Nelson, 1908-"
